2018|7898109241799|1|19.8|19.8|15/01/2019
2018|7896658005121|1|43.64|43.64|15/01/2019
2018|7896658005084|1|34.88|34.88|15/01/2019
2018|7891317460532|1|31.5|31.5|15/01/2019
2018|7891317460518|1|54.82|54.82|15/01/2019
2018|7891045008433|10|6.58|65.8|15/01/2019
2018|7896241274903|2|7.67|15.34|15/01/2019
2018|7896641805936|1|18.97|18.97|15/01/2019
2018|7896658021121|1|13.13|13.13|15/01/2019
2018|7896658021381|1|10.49|10.49|15/01/2019
2018|7896658007088|5|13.76|68.8|15/01/2019
2018|7896658000560|2|28.83|57.66|15/01/2019
2018|7896658000577|1|21.68|21.68|15/01/2019
2018|7891058487096|5|7.95|39.75|15/01/2019
2018|7891058001155|2|15.16|30.32|15/01/2019
2018|7891058464073|2|18.13|36.26|15/01/2019
2018|7899640805051|1|19.5|19.5|15/01/2019
2018|7896023792250|1|31.49|31.49|15/01/2019
2018|7898575780280|1|19.94|19.94|15/01/2019
2018|7896006277408|6|6.73|40.38|15/01/2019
2018|7895858015824|1|13.57|13.57|15/01/2019
2018|7896548198674|1|36.98|36.98|15/01/2019
2018|7897316806371|1|36.09|36.09|15/01/2019
2018|7891058011550|1|56.48|56.48|15/01/2019
2018|7896637022439|1|14.69|14.69|15/01/2019
2018|7896212429028|2|9.51|19.02|15/01/2019
2018|7891317498764|1|52.05|52.05|15/01/2019
2018|7891317498788|1|47.71|47.71|15/01/2019
2018|7896658002670|1|11.63|11.63|15/01/2019
2018|7896658002687|1|11.5|11.5|15/01/2019
2018|7896676410877|1|30.09|30.09|15/01/2019
2018|7896226102818|3|29.17|87.51|15/01/2019
2018|7896226100364|1|27.45|27.45|15/01/2019
2018|7896372500544|7|4.53|31.71|15/01/2019
2018|7896548115251|1|41.4|41.4|15/01/2019
